transaction_id,pos
X3820210609141092,Магазин 1
X3820210609141093,Магазин 1
X3820210609141094,Магазин 1
X3820210609141095,Магазин 1
X3820210609141096,Магазин 1
X3820210609141097,Магазин 1
X3820210609141098,Магазин 1
X3820210609141099,Магазин 1
X3820210609141100,Магазин 1
X3820210609141101,Магазин 1
X3820210609141102,Магазин 1
X3820210609141103,Магазин 1
X3820210609141104,Магазин 1
X3820210609141105,Магазин 1
X3820210609141106,Магазин 1
X3820210609141107,Магазин 1
X3820210609141108,Магазин 1
X3820210609141109,Магазин 1
X3820210609141110,Магазин 1
X3820210609141111,Магазин 1
X3820210609141112,Магазин 1
X3820210609141113,Магазин 1
X3820210609141114,Магазин 1
X3820210609141115,Магазин 1
X3820210609141116,Магазин 1
X3820210609141117,Магазин 1
X3820210609141118,Магазин 1
X3820210609141119,Магазин 1
X3820210609141120,Магазин 1
X3820210609141121,Магазин 1
X3820210609141122,Магазин 1
X3820210609141123,Магазин 1
X3820210609141124,Магазин 1
X3820210609141125,Магазин 1
X3820210609141126,Магазин 1
X3820210609141127,Магазин 1
X3820210609141128,Магазин 1
X3820210609141129,Магазин 1
X3820210609141130,Магазин 1
X3820210609141131,Магазин 1
X3820210609141132,Магазин 1
X3820210609166106,Магазин 1
X3820210609166107,Магазин 1
X3820210609166108,Магазин 1
X3820210609166109,Магазин 1
X3820210609166110,Магазин 1
X3820210609166111,Магазин 1
X3820210609166112,Магазин 1
X38202106092556,Магазин 1
X38202106092557,Магазин 1
X38202106092558,Магазин 1
X38202106092559,Магазин 1
X38202106092560,Магазин 1
X38202106092561,Магазин 1
X38202106092562,Магазин 1
X38202106092563,Магазин 1
X38202106092564,Магазин 1
X38202106092565,Магазин 1
X38202106092566,Магазин 1
X38202106092567,Магазин 1
X38202106092568,Магазин 1
X38202106092569,Магазин 1
X38202106092570,Магазин 1
X38202106092571,Магазин 1
X38202106092572,Магазин 1
X38202106092573,Магазин 1
X38202106092574,Магазин 1
X38202106092575,Магазин 1
X38202106092576,Магазин 1
X38202106092577,Магазин 1
X38202106092578,Магазин 1
X38202106092579,Магазин 1
X38202106092580,Магазин 1
X38202106092581,Магазин 1
X38202106092582,Магазин 1
X38202106092583,Магазин 1
X38202106092584,Магазин 1
X38202106092585,Магазин 1
X38202106092586,Магазин 1
X38202106092587,Магазин 1
X38202106092588,Магазин 1
X38202106092589,Магазин 1
X38202106092590,Магазин 1
X38202106092591,Магазин 1
X38202106092592,Магазин 1
X38202106092593,Магазин 1
X38202106092594,Магазин 1
X38202106092595,Магазин 1
X38202106092596,Магазин 1
X38202106092597,Магазин 1
X38202106092598,Магазин 1
X38202106092599,Магазин 1
X38202106092600,Магазин 1
X38202106092601,Магазин 1
X38202106092602,Магазин 1
X38202106092603,Магазин 1
X38202106092604,Магазин 1
X38202106092605,Магазин 1
X38202106092606,Магазин 1
X38202106092607,Магазин 1
X38202106092608,Магазин 1
X38202106092609,Магазин 1
X38202106092610,Магазин 1
X3820210610141133,Магазин 1
X3820210610141134,Магазин 1
X3820210610141135,Магазин 1
X3820210610141136,Магазин 1
X3820210610141137,Магазин 1
X3820210610141138,Магазин 1
X3820210610141139,Магазин 1
X3820210610141140,Магазин 1
X3820210610141141,Магазин 1
X3820210610141142,Магазин 1
X3820210610141143,Магазин 1
X3820210610141144,Магазин 1
X3820210610141145,Магазин 1
X3820210610141146,Магазин 1
X3820210610141147,Магазин 1
X3820210610141148,Магазин 1
X3820210610141149,Магазин 1
X3820210610141150,Магазин 1
X3820210610141151,Магазин 1
X3820210610141152,Магазин 1
X3820210610141153,Магазин 1
X3820210610141154,Магазин 1
X3820210610141155,Магазин 1
X3820210610141156,Магазин 1
X3820210610141157,Магазин 1
X3820210610141158,Магазин 1
X3820210610141159,Магазин 1
X3820210610141160,Магазин 1
X3820210610141161,Магазин 1
X3820210610141162,Магазин 1
X3820210610141163,Магазин 1
X3820210610141164,Магазин 1
X3820210610141165,Магазин 1
X3820210610141166,Магазин 1
X3820210610141167,Магазин 1
X3820210610141168,Магазин 1
X3820210610141169,Магазин 1
X3820210610141170,Магазин 1
X3820210610141171,Магазин 1
X3820210610141172,Магазин 1
X3820210610141173,Магазин 1
X3820210610141174,Магазин 1
X3820210610141175,Магазин 1
X3820210610141176,Магазин 1
X3820210610141177,Магазин 1
X3820210610141178,Магазин 1
X3820210610141179,Магазин 1
X3820210610141180,Магазин 1
X3820210610141181,Магазин 1
X3820210610141182,Магазин 1
X3820210610141183,Магазин 1
X3820210610141184,Магазин 1
X3820210610141185,Магазин 1
X3820210610141186,Магазин 1
X3820210610141188,Магазин 1
X3820210610141189,Магазин 1
X3820210610141190,Магазин 1
X3820210610141191,Магазин 1
X3820210610141192,Магазин 1
X3820210610141193,Магазин 1
X3820210610141194,Магазин 1
X3820210610141195,Магазин 1
X3820210610141196,Магазин 1
X3820210610141197,Магазин 1
X3820210610141198,Магазин 1
X3820210610141199,Магазин 1
X3820210610141200,Магазин 1
X3820210610141201,Магазин 1
X3820210610141202,Магазин 1
X3820210610141203,Магазин 1
X3820210610141204,Магазин 1
X3820210610141205,Магазин 1
X3820210610141206,Магазин 1
X3820210610141207,Магазин 1
X3820210610141208,Магазин 1
X3820210610141209,Магазин 1
X3820210610141210,Магазин 1
X3820210610141211,Магазин 1
X3820210610141212,Магазин 1
X3820210610141213,Магазин 1
X3820210610141214,Магазин 1
X3820210610141215,Магазин 1
X3820210610141216,Магазин 1
X3820210610141217,Магазин 1
X3820210610141218,Магазин 1
X3820210610141219,Магазин 1
X3820210610141220,Магазин 1
X3820210610141221,Магазин 1
X3820210610141222,Магазин 1
X3820210610141223,Магазин 1
X3820210610141224,Магазин 1
X3820210610141225,Магазин 1
X3820210610141226,Магазин 1
X3820210610141227,Магазин 1
X3820210610141228,Магазин 1
X3820210610141229,Магазин 1
X3820210610141230,Магазин 1
X3820210610141231,Магазин 1
X3820210610141232,Магазин 1
X3820210610141233,Магазин 1
X3820210610141234,Магазин 1
X3820210610141235,Магазин 1
X3820210610141236,Магазин 1
X3820210610141237,Магазин 1
X3820210610141238,Магазин 1
X3820210610141239,Магазин 1
X3820210610141240,Магазин 1
X3820210610141241,Магазин 1
X3820210610141242,Магазин 1
X3820210610141243,Магазин 1
X3820210610141244,Магазин 1
X3820210610141245,Магазин 1
X3820210610141246,Магазин 1
X3820210610141247,Магазин 1
X3820210610141248,Магазин 1
X3820210610141249,Магазин 1
X3820210610141250,Магазин 1
X3820210610141251,Магазин 1
X3820210610141252,Магазин 1
X3820210610141253,Магазин 1
X3820210610141254,Магазин 1
X3820210610141255,Магазин 1
X3820210610141256,Магазин 1
X3820210610141257,Магазин 1
X3820210610141258,Магазин 1
X3820210610141259,Магазин 1
X3820210610141260,Магазин 1
X3820210610141261,Магазин 1
X3820210610141262,Магазин 1
X3820210610141263,Магазин 1
X3820210610141264,Магазин 1
X3820210610141265,Магазин 1
X3820210610141266,Магазин 1
X3820210610141267,Магазин 1
X3820210610141268,Магазин 1
X3820210610141269,Магазин 1
X3820210610141270,Магазин 1
X3820210610141271,Магазин 1
X3820210610141272,Магазин 1
X3820210610141273,Магазин 1
X3820210610141274,Магазин 1
X3820210610141275,Магазин 1
X3820210610141276,Магазин 1
X3820210610141277,Магазин 1
X3820210610141278,Магазин 1
X3820210610141279,Магазин 1
X3820210610141280,Магазин 1
X3820210610141281,Магазин 1
X3820210610141282,Магазин 1
X3820210610141283,Магазин 1
X3820210610141284,Магазин 1
X3820210610141285,Магазин 1
X3820210610141286,Магазин 1
X3820210610141287,Магазин 1
X3820210610141288,Магазин 1
X3820210610141289,Магазин 1
X3820210610141290,Магазин 1
X3820210610141291,Магазин 1
X3820210610141292,Магазин 1
X3820210610141293,Магазин 1
X3820210610141294,Магазин 1
X3820210610141295,Магазин 1
X3820210610141296,Магазин 1
X3820210610141297,Магазин 1
X3820210610141298,Магазин 1
X3820210610141299,Магазин 1
X3820210610141300,Магазин 1
X3820210610141301,Магазин 1
X3820210610141302,Магазин 1
X3820210610141303,Магазин 1
X3820210610141304,Магазин 1
X3820210610141305,Магазин 1
X3820210610141306,Магазин 1
X3820210610141307,Магазин 1
X3820210610141308,Магазин 1
X3820210610141309,Магазин 1
X3820210610141310,Магазин 1
X3820210610141311,Магазин 1
X3820210610141312,Магазин 1
X3820210610141313,Магазин 1
X3820210610141314,Магазин 1
X3820210610141315,Магазин 1
X3820210610166113,Магазин 1
X3820210610166114,Магазин 1
X3820210610166115,Магазин 1
X3820210610166116,Магазин 1
X3820210610166117,Магазин 1
X3820210610166118,Магазин 1
X3820210610166119,Магазин 1
X3820210610166120,Магазин 1
X3820210610166121,Магазин 1
X3820210610166122,Магазин 1
X3820210610166123,Магазин 1
X3820210610166124,Магазин 1
X3820210610166125,Магазин 1
X3820210610166126,Магазин 1
X3820210610166127,Магазин 1
X3820210610166128,Магазин 1
X3820210610166129,Магазин 1
X3820210610166130,Магазин 1
X3820210610166131,Магазин 1
X3820210610166132,Магазин 1
X3820210610166133,Магазин 1
X3820210610166134,Магазин 1
X3820210610166135,Магазин 1
X3820210610166136,Магазин 1
X3820210610166137,Магазин 1
X3820210610166138,Магазин 1
X3820210610166139,Магазин 1
X3820210610166140,Магазин 1
X3820210610166141,Магазин 1
X3820210610166142,Магазин 1
X3820210610166143,Магазин 1
X3820210610166144,Магазин 1
X3820210610166145,Магазин 1
X3820210610166146,Магазин 1
